,i,j,y,t,l,k,alpha,psi
362,72,61,1.4977247423501177,2,4,3,0.967421566101701,-0.3487556955170447
363,72,3,-0.576584301315023,3,4,0,0.967421566101701,-1.335177736118937
364,72,107,1.802909707392852,4,4,5,0.967421566101701,0.11418529432142824
365,73,0,-2.381658283063752,0,2,0,0.0,-1.335177736118937
366,73,0,-2.2064516697375276,1,2,0,0.0,-1.335177736118937
367,73,0,-2.072099478444993,2,2,0,0.0,-1.335177736118937
368,73,0,-0.12213205389445814,3,2,0,0.0,-1.335177736118937
369,73,0,-2.010260726940748,4,2,0,0.0,-1.335177736118937
370,74,115,0.11341168447319569,0,2,5,0.0,0.11418529432142824
371,74,102,0.4184655934856162,1,2,5,0.0,0.11418529432142824
372,74,117,-2.1390759820160494,2,2,5,0.0,0.11418529432142824
373,74,117,-0.6806284567819982,3,2,5,0.0,0.11418529432142824
374,74,117,0.4054735447563246,4,2,5,0.0,0.11418529432142824
375,75,73,1.887439645398345,0,4,3,0.967421566101701,-0.3487556955170447
376,75,53,-0.8620075771519803,1,4,2,0.967421566101701,-0.6045853465832371
377,75,7,1.7315261687188448,2,4,0,0.967421566101701,-1.335177736118937
378,75,85,-0.2309809673341865,3,4,4,0.967421566101701,-0.11418529432142838
379,75,189,4.285371312287851,4,4,9,0.967421566101701,1.3351777361189363
380,76,194,0.23653993381916427,0,4,9,0.967421566101701,1.3351777361189363
381,76,194,1.3913273253316376,1,4,9,0.967421566101701,1.3351777361189363
382,76,98,0.060053877029917935,2,4,5,0.967421566101701,0.11418529432142824
383,76,111,2.173196723256532,3,4,5,0.967421566101701,0.11418529432142824
384,76,111,2.4157930346527143,4,4,5,0.967421566101701,0.11418529432142824
385,77,1,-0.9182606472751149,0,2,0,0.0,-1.335177736118937
386,77,89,0.4469981749557496,1,2,4,0.0,-0.11418529432142838
387,77,58,0.389791292730856,2,2,2,0.0,-0.6045853465832371
388,77,156,1.4847977233365688,3,2,7,0.0,0.6045853465832371
389,77,173,1.0709125167138525,4,2,8,0.0,0.9084578685373853
390,78,163,3.021600743541948,0,4,8,0.967421566101701,0.9084578685373853
391,78,163,-0.2924392377700671,1,4,8,0.967421566101701,0.9084578685373853
392,78,171,2.130157301412325,2,4,8,0.967421566101701,0.9084578685373853
393,78,171,1.1237720062976633,3,4,8,0.967421566101701,0.9084578685373853
394,78,137,1.8587262298020941,4,4,6,0.967421566101701,0.3487556955170447
395,79,137,2.0051940659273315,0,4,6,0.967421566101701,0.3487556955170447
396,79,137,1.8182616648972096,1,4,6,0.967421566101701,0.3487556955170447
397,79,137,1.5120386136793602,2,4,6,0.967421566101701,0.3487556955170447
398,79,124,2.5023656735317874,3,4,6,0.967421566101701,0.3487556955170447
399,79,177,1.3011026918068627,4,4,8,0.967421566101701,0.9084578685373853
400,80,30,-1.4245028474582653,0,1,1,-0.43072729929545756,-0.9084578685373851
401,80,149,0.601049837406753,1,1,7,-0.43072729929545756,0.6045853465832371
402,80,186,1.6718314478480578,2,1,9,-0.43072729929545756,1.3351777361189363
403,80,160,1.095550352249188,3,1,8,-0.43072729929545756,0.9084578685373853
404,80,47,-1.0984984745485193,4,1,2,-0.43072729929545756,-0.6045853465832371
405,81,70,2.8060504295389976,0,4,3,0.967421566101701,-0.3487556955170447
406,81,70,1.8832566882280601,1,4,3,0.967421566101701,-0.3487556955170447
407,81,70,1.8814954277528935,2,4,3,0.967421566101701,-0.3487556955170447
408,81,70,1.445224726887317,3,4,3,0.967421566101701,-0.3487556955170447
409,81,130,2.6351037689716312,4,4,6,0.967421566101701,0.3487556955170447
410,82,100,0.2569309602159635,0,1,5,-0.43072729929545756,0.11418529432142824
411,82,52,-1.4544289446820942,1,1,2,-0.43072729929545756,-0.6045853465832371
412,82,52,0.5779891249963762,2,1,2,-0.43072729929545756,-0.6045853465832371
413,82,6,-1.2110008770147782,3,1,0,-0.43072729929545756,-1.335177736118937
414,82,43,-2.819795418753262,4,1,2,-0.43072729929545756,-0.6045853465832371
415,83,24,-2.063363230555691,0,0,1,-0.967421566101701,-0.9084578685373851
416,83,24,-3.817366651894215,1,0,1,-0.967421566101701,-0.9084578685373851
417,83,71,-1.605618543247555,2,0,3,-0.967421566101701,-0.3487556955170447
418,83,71,-2.6609802367210365,3,0,3,-0.967421566101701,-0.3487556955170447
419,83,71,-1.630663984170442,4,0,3,-0.967421566101701,-0.3487556955170447
420,84,5,-2.9841691138449775,0,0,0,-0.967421566101701,-1.335177736118937
421,84,52,-3.045557575744799,1,0,2,-0.967421566101701,-0.6045853465832371
422,84,52,-0.2533745952624178,2,0,2,-0.967421566101701,-0.6045853465832371
423,84,79,-1.5980564268871138,3,0,4,-0.967421566101701,-0.11418529432142838
424,84,41,-2.2554472916875445,4,0,2,-0.967421566101701,-0.6045853465832371
425,85,126,0.6653424648218985,0,3,6,0.43072729929545744,0.3487556955170447
426,85,126,-0.6531598499788762,1,3,6,0.43072729929545744,0.3487556955170447
427,85,126,0.6044860794494541,2,3,6,0.43072729929545744,0.3487556955170447
428,85,75,0.43107853987282524,3,3,3,0.43072729929545744,-0.3487556955170447
429,85,75,1.6728841404627421,4,3,3,0.43072729929545744,-0.3487556955170447
430,86,79,-1.888729854160502,0,0,4,-0.967421566101701,-0.11418529432142838
431,86,16,-2.4610122700089896,1,0,0,-0.967421566101701,-1.335177736118937
432,86,16,-1.8492800341725866,2,0,0,-0.967421566101701,-1.335177736118937
433,86,3,-2.118843996567383,3,0,0,-0.967421566101701,-1.335177736118937
434,86,76,-0.602097127511686,4,0,3,-0.967421566101701,-0.3487556955170447
435,87,2,-2.5847925969991175,0,0,0,-0.967421566101701,-1.335177736118937
436,87,25,-2.0850684015695258,1,0,1,-0.967421566101701,-0.9084578685373851
437,87,25,-0.942233898770102,2,0,1,-0.967421566101701,-0.9084578685373851
438,87,25,-1.9538236583053896,3,0,1,-0.967421566101701,-0.9084578685373851
439,87,107,-0.39203473069237166,4,0,5,-0.967421566101701,0.11418529432142824
440,88,85,-1.1207102340386923,0,0,4,-0.967421566101701,-0.11418529432142838
441,88,85,-1.389369607478772,1,0,4,-0.967421566101701,-0.11418529432142838
442,88,85,0.27348838554602417,2,0,4,-0.967421566101701,-0.11418529432142838
443,88,71,-2.236560664975519,3,0,3,-0.967421566101701,-0.3487556955170447
444,88,71,-0.10595561253413921,4,0,3,-0.967421566101701,-0.3487556955170447
445,89,4,-2.284861836758247,0,1,0,-0.43072729929545756,-1.335177736118937
446,89,9,-3.155545334621788,1,1,0,-0.43072729929545756,-1.335177736118937
447,89,9,-2.209084250039033,2,1,0,-0.43072729929545756,-1.335177736118937
448,89,9,-2.4486239601927196,3,1,0,-0.43072729929545756,-1.335177736118937
449,89,9,-3.31169134371982,4,1,0,-0.43072729929545756,-1.335177736118937
450,90,19,-0.6887258552060267,0,2,0,0.0,-1.335177736118937
451,90,4,-0.4244567065618333,1,2,0,0.0,-1.335177736118937
452,90,50,-1.1812630649239737,2,2,2,0.0,-0.6045853465832371
453,90,50,0.3194522586802917,3,2,2,0.0,-0.6045853465832371
454,90,50,-2.102979436465211,4,2,2,0.0,-0.6045853465832371
455,91,41,-1.3319817653305608,0,1,2,-0.43072729929545756,-0.6045853465832371
456,91,41,-1.1178875335971512,1,1,2,-0.43072729929545756,-0.6045853465832371
457,91,41,0.23976872897434998,2,1,2,-0.43072729929545756,-0.6045853465832371
458,91,41,-0.9612381031420549,3,1,2,-0.43072729929545756,-0.6045853465832371
459,91,41,-0.5419374752966468,4,1,2,-0.43072729929545756,-0.6045853465832371
460,92,109,1.1735873713875455,0,4,5,0.967421566101701,0.11418529432142824
461,92,115,0.8998540875551968,1,4,5,0.967421566101701,0.11418529432142824
462,92,128,0.8421738657403626,2,4,6,0.967421566101701,0.3487556955170447
463,92,166,3.5531140074509695,3,4,8,0.967421566101701,0.9084578685373853
464,92,184,3.487824942798065,4,4,9,0.967421566101701,1.3351777361189363
465,93,145,1.8674314971344281,0,4,7,0.967421566101701,0.6045853465832371
466,93,79,3.17795840080184,1,4,4,0.967421566101701,-0.11418529432142838
467,93,165,2.039436058719682,2,4,8,0.967421566101701,0.9084578685373853
468,93,190,3.171573442360259,3,4,9,0.967421566101701,1.3351777361189363
469,93,104,-0.6081907961402275,4,4,5,0.967421566101701,0.11418529432142824
470,94,154,2.794580338253626,0,3,7,0.43072729929545744,0.6045853465832371
471,94,197,2.136578817641354,1,3,9,0.43072729929545744,1.3351777361189363
472,94,110,0.6330915105552898,2,3,5,0.43072729929545744,0.11418529432142824
473,94,52,0.7015470035860194,3,3,2,0.43072729929545744,-0.6045853465832371
474,94,94,-0.0021286839991659923,4,3,4,0.43072729929545744,-0.11418529432142838
475,95,195,1.6189238498184024,0,3,9,0.43072729929545744,1.3351777361189363
476,95,104,3.3225674064040787,1,3,5,0.43072729929545744,0.11418529432142824
477,95,104,0.7987833615806468,2,3,5,0.43072729929545744,0.11418529432142824
478,95,104,-0.42432281662322724,3,3,5,0.43072729929545744,0.11418529432142824
479,95,104,1.3586606132196495,4,3,5,0.43072729929545744,0.11418529432142824
480,96,64,-0.374805729770116,0,2,3,0.0,-0.3487556955170447
481,96,122,1.1810867991843685,1,2,6,0.0,0.3487556955170447
482,96,96,-0.04744139797662411,2,2,4,0.0,-0.11418529432142838
483,96,148,0.5915430701992596,3,2,7,0.0,0.6045853465832371
484,96,148,0.8810968258514847,4,2,7,0.0,0.6045853465832371
485,97,130,0.47336817896525885,0,1,6,-0.43072729929545756,0.3487556955170447
486,97,5,-0.8639508162662288,1,1,0,-0.43072729929545756,-1.335177736118937
487,97,33,-0.7622680001173836,2,1,1,-0.43072729929545756,-0.9084578685373851
488,97,16,-2.6204608214510077,3,1,0,-0.43072729929545756,-1.335177736118937
489,97,21,-3.0783972296335755,4,1,1,-0.43072729929545756,-0.9084578685373851
490,98,94,-0.13603188770938662,0,1,4,-0.43072729929545756,-0.11418529432142838
491,98,131,1.5434462462705993,1,1,6,-0.43072729929545756,0.3487556955170447
492,98,82,-0.8578930179207258,2,1,4,-0.43072729929545756,-0.11418529432142838
493,98,45,-2.2016927294313517,3,1,2,-0.43072729929545756,-0.6045853465832371
494,98,12,-2.522271937852089,4,1,0,-0.43072729929545756,-1.335177736118937
495,99,53,-1.634541238825569,0,0,2,-0.967421566101701,-0.6045853465832371
496,99,53,-2.188383157699453,1,0,2,-0.967421566101701,-0.6045853465832371
497,99,53,-1.3232084193108016,2,0,2,-0.967421566101701,-0.6045853465832371
498,99,53,-3.099365401694122,3,0,2,-0.967421566101701,-0.6045853465832371
499,99,53,-0.6159063732377601,4,0,2,-0.967421566101701,-0.6045853465832371
500,100,51,-1.735737697540445,0,1,2,-0.43072729929545756,-0.6045853465832371
501,100,98,1.267376381540926,1,1,5,-0.43072729929545756,0.11418529432142824
502,100,173,0.7948929661287585,2,1,8,-0.43072729929545756,0.9084578685373853
503,100,173,-0.33989751513864824,3,1,8,-0.43072729929545756,0.9084578685373853
504,100,51,-0.9641616822551946,4,1,2,-0.43072729929545756,-0.6045853465832371
505,101,134,-0.32529280670410626,0,2,6,0.0,0.3487556955170447
506,101,131,0.16979018624857034,1,2,6,0.0,0.3487556955170447
507,101,148,-0.500028750143336,2,2,7,0.0,0.6045853465832371
508,101,148,2.489439406142445,3,2,7,0.0,0.6045853465832371
509,101,148,1.090706958561037,4,2,7,0.0,0.6045853465832371
510,102,86,0.5199429956431012,0,2,4,0.0,-0.11418529432142838
511,102,86,-0.023819800900299212,1,2,4,0.0,-0.11418529432142838
512,102,111,-0.209641458465567,2,2,5,0.0,0.11418529432142824
513,102,113,0.9993970439002635,3,2,5,0.0,0.11418529432142824
514,102,63,0.30468445523792337,4,2,3,0.0,-0.3487556955170447
515,103,22,0.276240333890984,0,1,1,-0.43072729929545756,-0.9084578685373851
516,103,22,-0.3885764153386667,1,1,1,-0.43072729929545756,-0.9084578685373851
517,103,53,-0.6907038547117665,2,1,2,-0.43072729929545756,-0.6045853465832371
518,103,53,-2.650785752576156,3,1,2,-0.43072729929545756,-0.6045853465832371
519,103,53,-2.508030688133931,4,1,2,-0.43072729929545756,-0.6045853465832371
520,104,103,0.19806995248533435,0,2,5,0.0,0.11418529432142824
521,104,103,0.5197293495547932,1,2,5,0.0,0.11418529432142824
522,104,101,0.6824049704077726,2,2,5,0.0,0.11418529432142824
523,104,101,0.2283103108714752,3,2,5,0.0,0.11418529432142824
524,104,7,-1.2316021033631708,4,2,0,0.0,-1.335177736118937
525,105,101,0.4393111312057435,0,2,5,0.0,0.11418529432142824
526,105,174,0.9389557935663276,1,2,8,0.0,0.9084578685373853
527,105,174,1.0374976449115327,2,2,8,0.0,0.9084578685373853
528,105,174,0.5045756806150419,3,2,8,0.0,0.9084578685373853
529,105,63,0.19643505083173224,4,2,3,0.0,-0.3487556955170447
530,106,73,-2.13041437699046,0,1,3,-0.43072729929545756,-0.3487556955170447
531,106,73,-0.7300875191419582,1,1,3,-0.43072729929545756,-0.3487556955170447
532,106,157,-1.5519270420342803,2,1,7,-0.43072729929545756,0.6045853465832371
533,106,77,-1.8093298981018853,3,1,3,-0.43072729929545756,-0.3487556955170447
534,106,77,-2.458133334116022,4,1,3,-0.43072729929545756,-0.3487556955170447
535,107,140,0.24667790009078566,0,1,7,-0.43072729929545756,0.6045853465832371
536,107,140,0.990427093569445,1,1,7,-0.43072729929545756,0.6045853465832371
537,107,72,-0.9205916430486839,2,1,3,-0.43072729929545756,-0.3487556955170447
538,107,56,-0.8377557044678221,3,1,2,-0.43072729929545756,-0.6045853465832371
539,107,56,-2.262944757020887,4,1,2,-0.43072729929545756,-0.6045853465832371
540,108,56,0.44680796069473105,0,0,2,-0.967421566101701,-0.6045853465832371
541,108,88,-1.1024328290597378,1,0,4,-0.967421566101701,-0.11418529432142838
542,108,88,-1.778798010066831,2,0,4,-0.967421566101701,-0.11418529432142838
543,108,76,-0.7172879147006869,3,0,3,-0.967421566101701,-0.3487556955170447
544,108,74,-0.841589268466306,4,0,3,-0.967421566101701,-0.3487556955170447
545,109,121,-0.10576595485813423,0,4,6,0.967421566101701,0.3487556955170447
546,109,121,0.6982608383666062,1,4,6,0.967421566101701,0.3487556955170447
547,109,121,1.3576599498764812,2,4,6,0.967421566101701,0.3487556955170447
548,109,121,1.4254646837401497,3,4,6,0.967421566101701,0.3487556955170447
549,109,121,-0.6035187636433585,4,4,6,0.967421566101701,0.3487556955170447
550,110,15,-2.3560598710051655,0,0,0,-0.967421566101701,-1.335177736118937
551,110,15,-4.021422248642956,1,0,0,-0.967421566101701,-1.335177736118937
552,110,15,-2.3910485904596483,2,0,0,-0.967421566101701,-1.335177736118937
553,110,15,-1.940698605947391,3,0,0,-0.967421566101701,-1.335177736118937
554,110,28,-1.5624285855379938,4,0,1,-0.967421566101701,-0.9084578685373851
555,111,87,-0.15343690336556484,0,2,4,0.0,-0.11418529432142838
556,111,164,-0.7659090953196509,1,2,8,0.0,0.9084578685373853
557,111,113,-0.6035254549233378,2,2,5,0.0,0.11418529432142824
558,111,113,-0.8794648329036695,3,2,5,0.0,0.11418529432142824
559,111,113,1.5452957781081842,4,2,5,0.0,0.11418529432142824
560,112,93,-0.12349411601709402,0,2,4,0.0,-0.11418529432142838
561,112,93,0.6331307845911089,1,2,4,0.0,-0.11418529432142838
562,112,93,1.4981741644639734,2,2,4,0.0,-0.11418529432142838
563,112,93,0.9767586809195203,3,2,4,0.0,-0.11418529432142838
564,112,93,-2.3747735480006313,4,2,4,0.0,-0.11418529432142838
565,113,94,-0.3126779499212953,0,2,4,0.0,-0.11418529432142838
566,113,94,-0.4744930710497521,1,2,4,0.0,-0.11418529432142838
567,113,94,1.4881639100601491,2,2,4,0.0,-0.11418529432142838
568,113,65,-0.7519367797623281,3,2,3,0.0,-0.3487556955170447
569,113,10,-0.0538534185440489,4,2,0,0.0,-1.335177736118937
570,114,145,0.564089207360565,0,3,7,0.43072729929545744,0.6045853465832371
571,114,188,2.295061921166388,1,3,9,0.43072729929545744,1.3351777361189363
572,114,188,3.633730296774937,2,3,9,0.43072729929545744,1.3351777361189363
573,114,183,1.2058897848295667,3,3,9,0.43072729929545744,1.3351777361189363
574,114,177,1.924942900864127,4,3,8,0.43072729929545744,0.9084578685373853
575,115,108,0.10741506421808478,0,0,5,-0.967421566101701,0.11418529432142824
576,115,108,-1.1413655261084747,1,0,5,-0.967421566101701,0.11418529432142824
577,115,84,-0.23860237854577193,2,0,4,-0.967421566101701,-0.11418529432142838
578,115,84,-0.3762973444542105,3,0,4,-0.967421566101701,-0.11418529432142838
579,115,84,-2.3728474846322354,4,0,4,-0.967421566101701,-0.11418529432142838
580,116,191,0.9005625091241996,0,4,9,0.967421566101701,1.3351777361189363
581,116,140,1.6114498725155453,1,4,7,0.967421566101701,0.6045853465832371
582,116,164,1.7422306758616815,2,4,8,0.967421566101701,0.9084578685373853
583,116,164,0.5279298836160498,3,4,8,0.967421566101701,0.9084578685373853
584,116,173,1.0939685476922558,4,4,8,0.967421566101701,0.9084578685373853
585,117,34,-2.8837317989557576,0,1,1,-0.43072729929545756,-0.9084578685373851
586,117,34,0.1434635781298228,1,1,1,-0.43072729929545756,-0.9084578685373851
587,117,14,-1.9246978481382382,2,1,0,-0.43072729929545756,-1.335177736118937
588,117,20,-2.3396333526596296,3,1,1,-0.43072729929545756,-0.9084578685373851
589,117,20,-2.1099292522076003,4,1,1,-0.43072729929545756,-0.9084578685373851
590,118,2,-2.154781000468759,0,0,0,-0.967421566101701,-1.335177736118937
591,118,2,-1.0882325953709435,1,0,0,-0.967421566101701,-1.335177736118937
592,118,2,-2.9655499739027116,2,0,0,-0.967421566101701,-1.335177736118937
593,118,2,-1.520866027630817,3,0,0,-0.967421566101701,-1.335177736118937
594,118,2,-2.7704559187971247,4,0,0,-0.967421566101701,-1.335177736118937
595,119,102,1.2270268141698197,0,2,5,0.0,0.11418529432142824
596,119,102,0.10588693279912866,1,2,5,0.0,0.11418529432142824
597,119,102,0.5403423296742144,2,2,5,0.0,0.11418529432142824
598,119,121,0.5445954266321836,3,2,6,0.0,0.3487556955170447
599,119,121,0.6401637111919086,4,2,6,0.0,0.3487556955170447
600,120,117,0.32816242849153543,0,2,5,0.0,0.11418529432142824
601,120,117,1.186118794437701,1,2,5,0.0,0.11418529432142824
602,120,117,0.17186189047347183,2,2,5,0.0,0.11418529432142824
603,120,105,-1.4867794166967871,3,2,5,0.0,0.11418529432142824
604,120,105,-0.0878865339032614,4,2,5,0.0,0.11418529432142824
605,121,157,0.5875498638701833,0,2,7,0.0,0.6045853465832371
606,121,115,-2.4885872568499936,1,2,5,0.0,0.11418529432142824
607,121,115,-0.007037054433132295,2,2,5,0.0,0.11418529432142824
608,121,194,0.7231799683295168,3,2,9,0.0,1.3351777361189363
609,121,194,-0.833300109674191,4,2,9,0.0,1.3351777361189363
610,122,8,-2.5190954157434695,0,1,0,-0.43072729929545756,-1.335177736118937
611,122,8,-3.8022545194919024,1,1,0,-0.43072729929545756,-1.335177736118937
612,122,59,-0.8874808329149039,2,1,2,-0.43072729929545756,-0.6045853465832371
613,122,59,-1.2253092035738173,3,1,2,-0.43072729929545756,-0.6045853465832371
614,122,7,-1.6664695074460611,4,1,0,-0.43072729929545756,-1.335177736118937
615,123,57,-0.9287602486452551,0,3,2,0.43072729929545744,-0.6045853465832371
616,123,127,2.331729257002683,1,3,6,0.43072729929545744,0.3487556955170447
617,123,127,0.9665359943990873,2,3,6,0.43072729929545744,0.3487556955170447
618,123,163,0.20230704812963562,3,3,8,0.43072729929545744,0.9084578685373853
619,123,120,0.907910410562235,4,3,6,0.43072729929545744,0.3487556955170447
620,124,19,-2.585050057977748,0,0,0,-0.967421566101701,-1.335177736118937
621,124,52,-1.2073801687820935,1,0,2,-0.967421566101701,-0.6045853465832371
622,124,30,-1.9097868298529461,2,0,1,-0.967421566101701,-0.9084578685373851
623,124,30,-1.1254767054065622,3,0,1,-0.967421566101701,-0.9084578685373851
624,124,30,-1.5167225182985502,4,0,1,-0.967421566101701,-0.9084578685373851
625,125,73,-1.133009415534945,0,2,3,0.0,-0.3487556955170447
626,125,73,0.9019053082979251,1,2,3,0.0,-0.3487556955170447
627,125,73,-1.4628475199157067,2,2,3,0.0,-0.3487556955170447
628,125,73,0.43475409678249116,3,2,3,0.0,-0.3487556955170447
629,125,125,-0.9312823130906966,4,2,6,0.0,0.3487556955170447
630,126,108,-2.3158257701790292,0,0,5,-0.967421566101701,0.11418529432142824
631,126,0,-4.166279486763539,1,0,0,-0.967421566101701,-1.335177736118937
632,126,0,-2.24905149249895,2,0,0,-0.967421566101701,-1.335177736118937
633,126,7,-2.1894411883733675,3,0,0,-0.967421566101701,-1.335177736118937
634,126,39,-0.6857592386829001,4,0,1,-0.967421566101701,-0.9084578685373851
635,127,158,1.9529454541112594,0,2,7,0.0,0.6045853465832371
